citation_context,section,citation_intent
"Sıkıştırılmış görüntü tekrar açılıp eklenen sayısal damgadaki bitler korelasyon yöntemi ile tek tek tespit edilmiş, kalite faktörünün her değeri için ""doğru olarak tespit edilen bit sayısı/toplam bit sayısı"" olarak tanımlanan bit hata oranı tespit edilmiştir. JPEG sıkıştırması için <CITE>'de verilen kodlar kullanılmıştır. Sonuçlar Şekil 4'de gösterilmiştir.",piksel uzayındaki yöntemlerin jpeg performansı,basis
"Sayısal bir görüntünün frekans uzayı gösterilimini elde etmek için sıklıkla kullanılan frekans dönüşümleri ayrık Fourier dönüşümü (DFT), ayrık kosinüs dönüşümü (DCT) ve ayrık dalgacık dönüşümü (DWT)'dir <CITE> DWT JPEG 2000 standardında kullanıldığından burada sadece DFT ve DCT ele alınmıştır.",frekans uzayındaki yöntemlerin jpeg performansı,background
"Bu nedenle, DFT alındıktan sonra damgalama işlemi için gerçek değerli olan ya DFT genliği ya da DFT fazı kullanılmalıdır. İnsan gözünün bir görüntüdeki faz değişimlerine, genlik değişimlerine göre çok daha fazla duyarlı olduğu (insan kulağı için bunun tersi doğrudur, yani kulak genlikteki değişimlere fazdaki değişimlere göre daha duyarlıdır) literatürdeki araştırmalardan çok iyi bilinmektedir <CITE>. Bu nedenle, damgalama işlemi için DFT genliği seçilmiştir.",frekans uzayındaki yöntemlerin jpeg performansı,background
"1972'deki OECD konferansının disiplinlerarasılık için beş itici güç belirlemesinden bu yana <CITE>, yükseköğretimdeki kurumsal yapıların disiplinlerarası araştırma ve eğitimin gelişmesinde çok önemli olduğu kabul edilmiştir. Disiplinlerarası çalışmalar, belirli disiplinler bağlamında eğitilmiş araştırmacılar için yalnızca bilişsel veya epistemolojik bir zorluk değil, aynı zamanda disiplinler arası faaliyetlerin geliştirildiği kurumlar için örgütsel bir zorluktur [REF].",giriş,background
"1972'deki OECD konferansının disiplinlerarasılık için beş itici güç belirlemesinden bu yana [REF], yükseköğretimdeki kurumsal yapıların disiplinlerarası araştırma ve eğitimin gelişmesinde çok önemli olduğu kabul edilmiştir. Disiplinlerarası çalışmalar, belirli disiplinler bağlamında eğitilmiş araştırmacılar için yalnızca bilişsel veya epistemolojik bir zorluk değil, aynı zamanda disiplinler arası faaliyetlerin geliştirildiği kurumlar için örgütsel bir zorluktur <CITE>. Üniversiteler, bu tür gelişmeler için özellikle ilginç bir ortamı temsil etmektedir; çünkü bu kurumlar aynı anda hem geleneğin koruyucuları hem de deney alanlarıdır [REF].",giriş,background
"Disiplinlerarası çalışmalar, belirli disiplinler bağlamında eğitilmiş araştırmacılar için yalnızca bilişsel veya epistemolojik bir zorluk değil, aynı zamanda disiplinler arası faaliyetlerin geliştirildiği kurumlar için örgütsel bir zorluktur [REF]. Üniversiteler, bu tür gelişmeler için özellikle ilginç bir ortamı temsil etmektedir; çünkü bu kurumlar aynı anda hem geleneğin koruyucuları hem de deney alanlarıdır <CITE>. Üniversite, disipliner bilginin üretildiği ve yeniden üretildiği geleneksel yer olduğundan, disiplinlerarasılık tartışılırken bu gerilim belirginleşir [REF].",giriş,background
"Üniversiteler, bu tür gelişmeler için özellikle ilginç bir ortamı temsil etmektedir; çünkü bu kurumlar aynı anda hem geleneğin koruyucuları hem de deney alanlarıdır [REF]. Üniversite, disipliner bilginin üretildiği ve yeniden üretildiği geleneksel yer olduğundan, disiplinlerarasılık tartışılırken bu gerilim belirginleşir <CITE>. Öte yandan, yeni bilgi üretim yollarına izin verebilecek kavramsal ve organizasyonel yenilikler üretmek için yeterli özgürlüğe ve özerkliğe sahip bir yerdir [REF].",giriş,background
"Üniversite, disipliner bilginin üretildiği ve yeniden üretildiği geleneksel yer olduğundan, disiplinlerarasılık tartışılırken bu gerilim belirginleşir [REF]. Öte yandan, yeni bilgi üretim yollarına izin verebilecek kavramsal ve organizasyonel yenilikler üretmek için yeterli özgürlüğe ve özerkliğe sahip bir yerdir <CITE>. Üniversitelerin dönüşümleri hem organizasyon düzeyinde hem de araştırma düzeyinde disiplinlerarasılık gibi işbirlikçi yaklaşımları gerektirmektedir.",giriş,background
"Üniversitelerin dönüşümleri hem organizasyon düzeyinde hem de araştırma düzeyinde disiplinlerarasılık gibi işbirlikçi yaklaşımları gerektirmektedir. Ancak, bu değişikliklere rehberlik edecek evrensel bir genel veya hazır model bulunmamaktadır <CITE>. Yine de bu işbirlikçi araştırma yaklaşımlarına içgörü sağlayan, ancak aynı zamanda hem epistemik hem de kurumsal düzeylerdeki zorlukları ve engelleri vurgulayan disiplinlerarasılık uygulamaları hakkında büyüyen bir literatür bulunmaktadır [REF].",giriş,background
"Ancak, bu değişikliklere rehberlik edecek evrensel bir genel veya hazır model bulunmamaktadır [REF]. Yine de bu işbirlikçi araştırma yaklaşımlarına içgörü sağlayan, ancak aynı zamanda hem epistemik hem de kurumsal düzeylerdeki zorlukları ve engelleri vurgulayan disiplinlerarasılık uygulamaları hakkında büyüyen bir literatür bulunmaktadır <CITE>.",giriş,background
"Disiplinlerarası çalışmalarda öğrenme ve uygulama döngüsü oldukça önemlidir <CITE>. Bu döngü, yetenekli insan kaynakları yetiştirmek, yeniliği beslemek ve rekabet gücünü artırmak adına öğrenen bir organizasyon olmayı gerektirir. Öğrenen organizasyon, yeni teknolojiyi edinir ve öğrenerek daha kullanışlı teknolojiler yaratır.",giriş,background
"Öğrenen organizasyon, yeni teknolojiyi edinir ve öğrenerek daha kullanışlı teknolojiler yaratır. Dinamik öğrenen organizasyon, hızla değişen ortamlara kolayca uyum sağlar; bir sürdürülebilirlik aracı olarak kendi geleceği için çözümler üretir <CITE>.",giriş,background
"Sürdürülebilir bir rekabet avantajı elde etmek için organizasyonlar, öğrenme yoluyla yenilikçi fikirler yaratarak sürekli değişiklikler ve organizasyonel stratejiler geliştirir <CITE>, [REF]. Bu gelişim vasıtasıyla, sektörel ortamla başa çıkma becerisine dönüştürebilecek insan kaynakları sağlanabilir.",giriş,background
"Sürdürülebilir bir rekabet avantajı elde etmek için organizasyonlar, öğrenme yoluyla yenilikçi fikirler yaratarak sürekli değişiklikler ve organizasyonel stratejiler geliştirir <CITE> . Bu gelişim vasıtasıyla, sektörel ortamla başa çıkma becerisine dönüştürebilecek insan kaynakları sağlanabilir.",giriş,background
"Bu gelişim vasıtasıyla, sektörel ortamla başa çıkma becerisine dönüştürebilecek insan kaynakları sağlanabilir. Bu nedenle yenilik için mevcut temel stratejilerden biri, fikir odaklı öğreten ve öğrenen organizasyonlardır <CITE>[REF][REF]. Yeni fikirler, öğrenmenin sonuçlarından biri olabileceği gibi, öğrenme sürecinde kazanılan bilgi ve becerilerin işyerine aktarılmasıyla daha büyük fikirlere de aracı olabilir [REF], [REF].",giriş,background
"Bu gelişim vasıtasıyla, sektörel ortamla başa çıkma becerisine dönüştürebilecek insan kaynakları sağlanabilir. Bu nedenle yenilik için mevcut temel stratejilerden biri, fikir odaklı öğreten ve öğrenen organizasyonlardır <CITE> . Yeni fikirler, öğrenmenin sonuçlarından biri olabileceği gibi, öğrenme sürecinde kazanılan bilgi ve becerilerin işyerine aktarılmasıyla daha büyük fikirlere de aracı olabilir [REF], [REF].",giriş,background
"Bu gelişim vasıtasıyla, sektörel ortamla başa çıkma becerisine dönüştürebilecek insan kaynakları sağlanabilir. Bu nedenle yenilik için mevcut temel stratejilerden biri, fikir odaklı öğreten ve öğrenen organizasyonlardır [REF][REF]<CITE>. Yeni fikirler, öğrenmenin sonuçlarından biri olabileceği gibi, öğrenme sürecinde kazanılan bilgi ve becerilerin işyerine aktarılmasıyla daha büyük fikirlere de aracı olabilir [REF], [REF].",giriş,background
"Bu nedenle yenilik için mevcut temel stratejilerden biri, fikir odaklı öğreten ve öğrenen organizasyonlardır [REF]. Yeni fikirler, öğrenmenin sonuçlarından biri olabileceği gibi, öğrenme sürecinde kazanılan bilgi ve becerilerin işyerine aktarılmasıyla daha büyük fikirlere de aracı olabilir <CITE> . Performansı artırmak için öğrenme sürecinde edinilen bilgi, beceri ve deneyimlerin işletmelere aktarılması gerekir [REF].",giriş,background
"Yeni fikirler, öğrenmenin sonuçlarından biri olabileceği gibi, öğrenme sürecinde kazanılan bilgi ve becerilerin işyerine aktarılmasıyla daha büyük fikirlere de aracı olabilir [REF], [REF]. Performansı artırmak için öğrenme sürecinde edinilen bilgi, beceri ve deneyimlerin işletmelere aktarılması gerekir <CITE>. Bu öğrenme transferi, öğrenen organizasyon faaliyetlerinden elde edilen deneyim veya bilgi ile örgütsel performans arasındaki ilişkiye aracılık etmede çok önemli rol oynar.",giriş,background
"Teknoloji transfer ofisleri ve teknokentler, tam da bu öğrenme döngüsünü sağlamak için hayata geçirilmiş organizasyonel yapılardır <CITE>. Teknoparkların en belirgin motivasyonu, üniversite ve şirketler arasındaki iş birliğinin geliştirilmesini teşvik etmesidir [REF]. Bu yönüyle oldukça yenilikçi nitelikteki bu organizasyonlar, sektör ve akademi iş birliğinin güçlenmesi başta olmak üzere pek çok açıdan öğrenme transfer döngüsüne katı sunar.",giriş,background
"Teknoloji transfer ofisleri ve teknokentler, tam da bu öğrenme döngüsünü sağlamak için hayata geçirilmiş organizasyonel yapılardır [REF]. Teknoparkların en belirgin motivasyonu, üniversite ve şirketler arasındaki iş birliğinin geliştirilmesini teşvik etmesidir <CITE>. Bu yönüyle oldukça yenilikçi nitelikteki bu organizasyonlar, sektör ve akademi iş birliğinin güçlenmesi başta olmak üzere pek çok açıdan öğrenme transfer döngüsüne katı sunar.",giriş,background
"Yani doğrudan yaratıcı fikir üretimine odaklanmaz. Daha ziyade, fikirlerin uygulama alanları olarak hayata geçirilmiştir <CITE>. Dolayısıyla teknoloji transfer ofisleri ve teknokentlerin bir ön basamağı olarak düşünülebilecek, yaratıcı fikir üretimine ve bu fikirlerin geliştirilmesine odaklanan bir mekanizmaya ihtiyaç bulunmaktadır.",giriş,background
"Dolayısıyla teknoloji transfer ofisleri ve teknokentlerin bir ön basamağı olarak düşünülebilecek, yaratıcı fikir üretimine ve bu fikirlerin geliştirilmesine odaklanan bir mekanizmaya ihtiyaç bulunmaktadır. Winks’in de ifade ettiği üzere yükseköğretimde yaratıcılığı teşvik eden ve ortaya çıkaran süreçler, kültürler ve öğrencilerin, öğretim üyelerinin disiplinler arasında ve kendi bölümleri içinde fikir geliştirme yolları hakkında yeterli öneri geliştirilmemiştir <CITE> . Buna ek olarak teknoloji transfer ofisleri ve teknokentler, fikirlerin uygulama alanları oldukları için, öğrenen organizasyon olma sürecinde fikir üretimine yönelik bizce en fazla yatırım yapılması gereken temel insan kaynağını, yani eğitim gören kitleyi ve akademisyenleri büyük oranda devre dışı bırakır [REF].",giriş,background
"Winks'in de ifade ettiği üzere yükseköğretimde yaratıcılığı teşvik eden ve ortaya çıkaran süreçler, kültürler ve öğrencilerin, öğretim üyelerinin disiplinler arasında ve kendi bölümleri içinde fikir geliştirme yolları hakkında yeterli öneri geliştirilmemiştir [REF]. Buna ek olarak teknoloji transfer ofisleri ve teknokentler, fikirlerin uygulama alanları oldukları için, öğrenen organizasyon olma sürecinde fikir üretimine yönelik bizce en fazla yatırım yapılması gereken temel insan kaynağını, yani eğitim gören kitleyi ve akademisyenleri büyük oranda devre dışı bırakır <CITE>. Diğer bir ifadeyle, yapısal düzeneğini bu insan kaynağı odağında inşa etmez.",giriş,background
"Mevcut durumda, oluşan ihtiyaçlar ve sorunların çözümü için yenilikçi fikir üretimi konusunda akademisyenler, öğrenciler, sektörel aktörler ve toplum birbirlerinden kopuk olduğundan <CITE>, sistematik bir zeminde bir araya gelememektedir. Bu durum, yenilikçi fikirlerin rassal, bireysel ve yetersiz bir şekilde geliştirilmesine, fikirlerin korunamamasına ve dolayısıyla zaman ve maaliyet kayıplarına yol açabilmektedir.",giriş,background
"Bu bağlamda ilgili çalışmalar, üniversite eğitiminde disiplinlerarası ve çok aktörlü fikir laboratuvarları çerçevesinde incelenmiştir. Baptista ve arkadaşları, üç Latin Amerika üniversitesinde disiplinlerarası araştırma için kurumsal alanların yaratılmasına yönelik girişimlere odaklanmaktadır <CITE>. Makale, disiplinlerarası merkezlerin kurumsallaşma süreçlerini analiz etmektedir.",ilgili çalişmalar,background
"Analiz, kurumsallaşma süreçleri arasında bir çeşitlilik bulunduğunu göstermektedir ve bölgede disiplinlerarasılığın kurumsallaşması için tek bir model olmadığı fikrini desteklemektedir. Lindvig çalışmasında, disiplinlerarası eğitim unsurlarının önceden var olan monodisipliner yapılar tarafından nasıl oluşturulduğu, desteklendiği ve hatta güçlendirildiğine ilişkin yolların haritasını çıkarmak için geleneksel fakülte yapılı bir üniversitede çeşitli disiplinlerarası eğitim çabalarının gelişimini incelemiştir <CITE>. Akabinde, tek disiplinli ortamlarda disiplinlerarası eğitim yaratmanın, tek disiplinliliği disiplinlerarasılıkla karşı karşıya getirme durumu olmadığı; üniversite yönetimi ve idaresinin yanı sıra araştırmacılar ve öğrenciler için toplam eğitim çıktısını artırmak üzere peyzajdan, mekana ve yönetişime kadar tüm yapılardan en iyi şekilde yararlanmak ile ilgili olduğu sonucuna varılmıştır.",ilgili çalişmalar,background
"Krallık Üniversitesi'ndeki eğitim uygulamalarında yenilik ve yaratıcılığın önündeki engelleri ve bu konudaki olanakları inceleyen bir çalışmada <CITE>, üniversite öğretim kadrosuna sunulan disiplinlerarası ortamların daha fazla kullanılmasının, yaratıcı uygulamayı ve akran öğrenimini artırmaya katkıda bulunabileceği ortaya konmuştur. Buna ek olarak, dört tasarım ilkesi önerilmiştir: Yenilik günlük alanlarda gerçekleşir, ortak alanlara ve sosyal işlevlere ihtiyaç duyar, farklı ölçekleri bulunur ve ortak çalışma alanları kolektif bir kültür gerektirir.",ilgili çalişmalar,background
"Araştırmacılara göre bir yenilikçilik kültürünün normalleştirilmesi, alan kullanımında hem fiziksel hem de davranışsal ayarlamalar gerektirir; bu da fakültenin akran öğrenimi için alanları yeniden tasarlamak üzere hem fakülte hem de kurumların birlikte çalışması gerektiğini düşündürür. Fakülteler ile sosyal ya da sektörel kurumların bir arada çalışmasına yönelik Groulx ve arkadaşları tarafından gerçekleştirilen farklı bir araştırmada, sürdürülebilirlik girişimleri oluşturmak için geçerli olan kapsamlı üniversite-toplum iş birlikleri kavramı incelenmiştir <CITE>. Sonuçlar, toplumsal/bölgesel kalkınma bağlamında, topluluk deneyiminin, eşitlik ve katılımın, esnek program tasarımının ve üniversitetopluluk ortaklıklarının, başarının anahtarı olarak öğretme ve öğrenmede risk almayı destekleyen bir kurumsal kültür için önemini vurgulamaktadır.",ilgili çalişmalar,background
"Barringer ve arkadaşları, bilim politikalarının onlarca yıldır disiplinlerarası araştırmayı teşvik etmesine rağmen üniversitelerin buna aynı şekilde karşılık verememesi konusundaki nedenleri açıklamak için, ülke çapındaki en iyi 156 araştırma üniversitesi için kapsamlı bir veri toplayarak, incelemelerde bulunmuştur <CITE>. Çalışmada, büyük miktarda metinsel veri toplandığı için (stratejik planlar ve üniversite rektörlerinin konuşmaları gibi), disiplinlerarası etkileşimin tanınmasına yardımcı olması adına doğal dil işlemeye yönelinmiştir.",ilgili çalişmalar,background
"Cavallone ve arkadaşları çalışmalarında, özel ve kamu sektörü kuruluşlarının değer beklentilerini ve bu kuruluşların ortak değer yaratımındaki potansiyel rollerini araştırmıştır <CITE>. Araştırmacılar değer kavramını, akademisyenler ve uygulayıcıların, yükseköğretimde eğitim hizmetlerinin kalitesinin, etkinliğinin ve evrenselliğinin arttırılması olarak ele almıştır.",ilgili çalişmalar,background
"Miller ve arkadaşlarının araştırması, disiplinlerarası bir araştırma ekibinin parçası olarak çalışan öğrenci deneyimlerine ilişkin bir vaka çalışması sunmaktadır <CITE>. Araştırmada, sosyal hizmet, inşaat mühendisliği ve bilgisayar bilimlerinden yüksek lisans düzeyindeki öğrencilerden oluşan bir ekip, ulaşım dezavantajının toplulukta yaşayan yaşlı yetişkinlerin ve bağımlı çocuklarla evsizlik yaşayan bekar ebeveynlerin deneyimlerini nasıl etkilediğine ilişkin verileri toplayan bir mobil cihaz uygulamasının tasarımında iş birliği yapmıştır.",ilgili çalişmalar,background
"Sonuçlar, öğrencileri disiplinlerarası uygulamalı araştırmalara dahil etmenin, bilgiyi disiplinlerin geleneksel sınırlarının ötesine genişletmeye zorlamak, eleştirel ve yaratıcı düşünme becerilerini teşvik etmek gibi faydaları olduğunu ortaya koymuştur. Jaeger, çalışmasında yükseköğretimde disiplin, disiplinlerarasılık ve disiplinlerarasılığın çerçevelemesi ve bu çerçevelemenin Avrupa yükseköğretim müfredatı üzerindeki etkilerini araştırmıştır <CITE>. Araştırmacı bu tür disiplinlerarası katkıların, Avrupa toplumlarının karşı karşıya olduğu karmaşık siyasi ve sosyal sorunlara gerekli yanıtlar geliştirebileceğini savunur.",ilgili çalişmalar,background
"Belwal ve arkadaşları çalışmalarında proje tabanlı öğrenmenin, üniversite eğitimi ile gerçek yaşamı nasıl ilişkilendirebileceğini araştırmıştır <CITE>. Proje tabanlı öğrenmede öğrencilerin, iletişim, özgüven, İngilizce dil becerileri, planlama, düşünme ve zaman yönetimi becerileri gibi davranışsal yetkinliklerden büyük ölçüde yararlandıkları belirlenmiştir.",ilgili çalişmalar,background
"Ayrıca proje tabanlı öğrenmenin, öğrencilere geleneksel öğretme ve öğrenme ortamında edindiklerinin ötesinde farklı bir beceri seti sunduğu tespit edilmiştir. Björklund ve arkadaşları çalışmalarında, yükseköğretimde işbirlikçi çabaları ilerletmenin önündeki temel kolaylaştırıcılara ve engellere ışık tutmak amacıyla Aalto Üniversitesi'nin yenilikçi platformlardan biri olan Tasarım Fabrikası Küresel Ağı'nı incelemiştir <CITE> Öğrencilerden, personelden ve eğitimcilerden gelen bakış açıları da dahil olmak üzere 17 Tasarım Fabrikası ile yapılan 25 derinlemesine görüşmeye dayanan bulgular, esnekliği teşvik eden kurumsal politikaların, fiziksel bir disiplinlerarası alanı, topluluk oluşturmayı ve bu konudaki üst düzey desteği güvence altına aldığını göstermektedir. Disiplinlerarası eğitim çalışmalarının sınırlarını genişletmek için disiplinlerötesilik (transdisciplinary) geleneğinden yararlanan farklı bir çalışma, gelecekte, üniversite eğitiminin duvarların çok ötesinde gerçekleşebileceği için, yeni bir bütünleşik öğrenme anlayışının önemine işaret eder [REF].",ilgili çalişmalar,discuss
"Björklund ve arkadaşları çalışmalarında, yükseköğretimde işbirlikçi çabaları ilerletmenin önündeki temel kolaylaştırıcılara ve engellere ışık tutmak amacıyla Aalto Üniversitesi'nin yenilikçi platformlardan biri olan Tasarım Fabrikası Küresel Ağı'nı incelemiştir [REF] Öğrencilerden, personelden ve eğitimcilerden gelen bakış açıları da dahil olmak üzere 17 Tasarım Fabrikası ile yapılan 25 derinlemesine görüşmeye dayanan bulgular, esnekliği teşvik eden kurumsal politikaların, fiziksel bir disiplinlerarası alanı, topluluk oluşturmayı ve bu konudaki üst düzey desteği güvence altına aldığını göstermektedir. Disiplinlerarası eğitim çalışmalarının sınırlarını genişletmek için disiplinlerötesilik (transdisciplinary) geleneğinden yararlanan farklı bir çalışma, gelecekte, üniversite eğitiminin duvarların çok ötesinde gerçekleşebileceği için, yeni bir bütünleşik öğrenme anlayışının önemine işaret eder <CITE>.",ilgili çalişmalar,background
"Brandenburg ve arkadaşları, Avustralya'daki Federasyon Üniversitesi'nde disiplinler arası bir arası araştırma grubunun (üç ayrı okul) doğuşunu, gelişimini ve uygulamasını incelemiştir <CITE>. Yazarlar, araştırmacıların okullar arası ve disiplinler arası bir ortamda yaratıcı bir şekilde iş birliği yapma fırsatlarına çok değer verdiklerini, diğer yandan hibe almanın ve araştırma yayınlamanın dolaylı ve daha az değer gördüğünü bulmuştur.",ilgili çalişmalar,background
"Yazarlar, araştırmacıların okullar arası ve disiplinler arası bir ortamda yaratıcı bir şekilde iş birliği yapma fırsatlarına çok değer verdiklerini, diğer yandan hibe almanın ve araştırma yayınlamanın dolaylı ve daha az değer gördüğünü bulmuştur. Bertel ve arkadaşları, Aalborg Üniversitesi (AAU) Mega projelerini, sürdürülebilir kalkınma ilkelerinin ve sistematik disiplinlerarasılığın ""probleme dayalı öğrenmeye"" entegre edilmesi için bir vaka çalışması gerçekleştirmiştir <CITE>. Bulgular, disiplinler arası mega projelerin öğrencileri sürdürülebilir kalkınmaya katılmaya motive etme potansiyelinin bulunduğunu göstermektedir.",ilgili çalişmalar,background
"Sürekli değişen çalışma ortamı nedeniyle, üniversitelerin ""değişken, belirsiz, karmaşık ve muğlak (variable, uncertain, complex, ambiguous -VUCA)"" bir çalışma ortamına uyum sağlayabilen öğrenciler yetiştirmesine duyulan ihtiyaçtan hareket eden bir çalışmada, UNIS-X deneyimsel öğrenme pedagojisinin etkililiği incelenmiştir <CITE>. UNIS-X yaklaşımı, tek bir kursta dört ilkeyi (proje tabanlı öğrenme; disiplinlerarasılık; fakülte ve dış ortaklar arasında yakın iş birliği ve aktif mentorluk) kapsamaktadır.",ilgili çalişmalar,background
"Sonuçta, UNIS-X grubunun, UNIS-X olmayan gruba kıyasla problem çözme becerilerinde daha yüksek bir gelişmeye görüldüğü belirlenmiştir. Hannon ve arkadaşları, disiplinler arası müfredat ve öğretimin, 1   disiplin temelli bir organizasyon yapısını simgeleyen bir Avustralya üniversitesinde nasıl anlaşıldığı, uygulandığı ve desteklendiğinin yanı sıra disiplin sınırlarını aşan öğretim uygulamalarını araştırmıştır <CITE> . Sonuçta, disiplinlerarası bilgiyle etkileşimin, katılan öğrenciler ve öğretim personeli arasındaki akademik kültür ve kimlikler üzerinde derin etkileri olduğu ortaya konmuştur.",ilgili çalişmalar,background
Bitcoin'in yanı sıra Ethereum gibi kripto para sistemlerinde kullanılmaktadır <CITE>. Ayrıca hesaplama gücü gerektirmediği ve yüksek işlem gücüne sahip olduğu için de Araçların İnterneti (IoV)' da da kullanılmaktadır [REF].,blockchain teknolojisi,background
Bitcoin'in yanı sıra Ethereum gibi kripto para sistemlerinde kullanılmaktadır [REF]. Ayrıca hesaplama gücü gerektirmediği ve yüksek işlem gücüne sahip olduğu için de Araçların İnterneti (IoV)’da da kullanılmaktadır <CITE> .,blockchain teknolojisi,background
"Katkı algoritması, farklı uygulama senaryolarına uyacak şekilde ayarlanabildiği ve optimize edilebildiği için iyi bir ölçeklenebilirliğe sahiptir. Bu mutabakat protokolünün en dikkat çekici kısmı ise, kripto para birimi içermeyi gerektirmeyen çok çeşitli uygulamalar için, Proof of Work gibi kripto para birimi tabanlı mutabakat mekanizmalarına iyi bir alternatif olmasıdır <CITE>.",blockchain teknolojisi,background
Anlamlandırılan verilerden elde edilen sonuçlar ile insan makine etkileşim sistemleri geliştirilmektedir. Haberleşme yöntemlerinin geliştirilmesiyle uzak mesafelerden bilgi alış verişi hızlı bir şekilde yapılabilmektedir <CITE>[REF]. Nesnelerin interneti tabanlı geliştirilen uygulamalar ile akıllı telefonlardan veya çeşitli sensörler ile makine kontrolleri rahat bir şekilde yapılmaktadır.,giriş,background
Anlamlandırılan verilerden elde edilen sonuçlar ile insan makine etkileşim sistemleri geliştirilmektedir. Haberleşme yöntemlerinin geliştirilmesiyle uzak mesafelerden bilgi alış verişi hızlı bir şekilde yapılabilmektedir <CITE>. Nesnelerin interneti tabanlı geliştirilen uygulamalar ile akıllı telefonlardan veya çeşitli sensörler ile makine kontrolleri rahat bir şekilde yapılmaktadır.,giriş,background
Sınıfları birbirine en uzak yapan hiperdüzlemi belirleyerek ayrıştırma yapan bir algoritmadır.  Rastgele Orman: Rastgele Orman Leo Breiman <CITE> tarafından geliştirilen ve birden fazla karar ağacının birleştirilmesiyle sınıflandırma başarısı yükseltmeyi amaçlayan bir makine öğrenmesi algoritmasıdır. Rastgele orman sınıflandırılmasında veri seti tek bir sınıfa ayrılana kadar düğümlere bölünür ve sonucunda tüm verinin birbirinden ayrılmasıyla sonuçlanır.,sistem mimarisi,background
"Bilişim teknolojisinin etkin kullanımı ile ilgili yapılan araştırmalarda, sistem uyarlandıktan üç yıl sonra projenin durdurulması ya da beklenen getirilerin çok altında getiri getirmesi şeklinde ifade edilebilecek başarısızlıkların %60 oranında olduğu belirtilmektedir <CITE>. Uygulamacılara göre böyle yüksek başarısızlık oranlarının ilk sebebi; BT yatırımlarını değerlendirmek, önceliklendirmek, izlemek ve kontrol etmek için kullanılabilecek, kesin sonuçlar veren ve aynı zamanda da kullanımı kolay yönetim araçlarının kolay bulunamamasıdır.",giriş,background
"Uygulamacılara göre böyle yüksek başarısızlık oranlarının ilk sebebi; BT yatırımlarını değerlendirmek, önceliklendirmek, izlemek ve kontrol etmek için kullanılabilecek, kesin sonuçlar veren ve aynı zamanda da kullanımı kolay yönetim araçlarının kolay bulunamamasıdır. İkinci neden ise; günümüzün karar verme süreçlerinde, yeni yapılacak BT yatırımlarını değerlendirmede uygun olmayan muhasebe tabanlı yöntemlerin kullanılmasıdır <CITE>.",giriş,background
"Bir çok işletme, BT yatırımlarının etkisinin nasıl ölçüleceği konusunda kararsız olduklarını bildirmektedir. Gerek resmi araştırmalar, gerekse informal çalışma grupları tarafından ortaya konan raporlar, bu bulguyu destekler niteliktedir (Hochstrasser ve <CITE>[REF].",giriş,background
"Bir çok işletme, BT yatırımlarının etkisinin nasıl ölçüleceği konusunda kararsız olduklarını bildirmektedir. Gerek resmi araştırmalar, gerekse informal çalışma grupları tarafından ortaya konan raporlar, bu bulguyu destekler niteliktedir <CITE>.",giriş,background
"Bilişim teknolojisi, işletmelerde karar alan yöneticilere gerekli bilgiyi sağlamak suretiyle işletme süreçlerinin işleyişini sağlayan teknoloji uygulamalarıdır <CITE>.",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yeni yapılacak bilişim teknolojisi yatırımlarının değerlendirilmesi, üst düzey yöneticiler için çok önemlidir, çünkü BT'ye ayrılan maddi kaynaklar tüm kaynaklar içinde büyük bir yüzdeye sahiptir ve bu yüzde gün geçtikçe daha da büyümektedir <CITE> . Ayrıca bu yatırımların işletme performansı üzerindeki stratejik etkisi de önemini artırmaktadır [REF].",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yeni yapılacak bilişim teknolojisi yatırımlarının değerlendirilmesi, üst düzey yöneticiler için çok önemlidir, çünkü BT'ye ayrılan maddi kaynaklar tüm kaynaklar içinde büyük bir yüzdeye sahiptir ve bu yüzde gün geçtikçe daha da büyümektedir <CITE>[REF]. Ayrıca bu yatırımların işletme performansı üzerindeki stratejik etkisi de önemini artırmaktadır [REF].",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Yeni yapılacak bilişim teknolojisi yatırımlarının değerlendirilmesi, üst düzey yöneticiler için çok önemlidir, çünkü BT'ye ayrılan maddi kaynaklar tüm kaynaklar içinde büyük bir yüzdeye sahiptir ve bu yüzde gün geçtikçe daha da büyümektedir [REF]. Ayrıca bu yatırımların işletme performansı üzerindeki stratejik etkisi de önemini artırmaktadır <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
"Ayrıca bu yatırımların işletme performansı üzerindeki stratejik etkisi de önemini artırmaktadır [REF]. İşletmeler bilişim sistemlerinden elde edebilecekleri en yüksek performansa ulaşmak istiyorlarsa, hangi uygulamanın işletme performansına en fazla katkıyı yapacağının değerlendirmesini muhakkak yapmak zorundadırlar <CITE>.",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
