id,citation_context,section,citation_intent
32915,Başka bir çalışmada geleneksel Gauss karışım model saklı Markov modelinden daha iyi sonuçlar veren mobil kayıtlı bir Türkçe veri kümesi üzerinde Türkçe dilinde konuşmadan metne çeviri için derin sinir ağı modeli önerilmiştir <CITE> .,Benzer Çalışmalar,discuss
32916,Yine benzer bir çalışmada derin öğrenme tabanlı konuşmadan metne çevirinin Gauss karışım modelsaklı Markov modeline göre başarılı sonuçlar vermiş olup çalışma <CITE> 'de sunulan çalışma ile benzerlik göstermektedir  .,Benzer Çalışmalar,support
32919,'den farklı olarak <CITE> 'de farklı eğitim verisi ve ileri beslemeli sinir ağı,Benzer Çalışmalar,differ
32920,yerine derin inanç ağları kullanılmıştır. <CITE> 'de LSTM ve GRU tabanlı sistemler ile geleneksel yöntemler ve derin sinir ağı tabanlı sistemlerin konuşma tanıma performansı karşılaştırılmıştır.,Benzer Çalışmalar,discuss
32921,"Bu sorunun çözümü için daha az etiketli veri gerektiren denetimsiz öğrenme yaklaşımları önerilmiştir. <CITE> 'de YouTube'dan seçilen 6,5 bin saatlik etiketsiz ses verisi ile ön eğitimli kendi kendine denetimli öğrenmenin avantajlarından yararlanarak Türkçe dilinde konuşma tanıma yaklaşımı geliştirmişlerdir.",Benzer Çalışmalar,discuss
32922,Sınırlı kaynaklarla son teknoloji bir konuşma çevirisi sistemi oluşturmak için <CITE> 'de önceden eğitilmiş konuşma tanıma ve metin çevirisi modelleri kullanılması önerilmiştir.,Benzer Çalışmalar,discuss
32928,"Bir yüksek lisans tezi olarak yapılan çalışmada <CITE> , Mozilla Common Voice veri setinin daha eski bir versiyonu olan 6.1 versiyonu ile bir wav2vec2.0 modeline ince ayar çalışması yapılmış ve 0,23'lük bir kelime hata oranı elde edilmiştir.",Benzer Çalışmalar,discuss
32929,"Bir başka çalışmada <CITE> ise yine wav2vec2-XLSR-53 modelinin Common Voice, Youtube ve Ses kayıtları kullanılarak ince ayar yapıldığı görülmüştür.",Benzer Çalışmalar,discuss
33751,"Bu bölümde <CITE> hazırladığı siteden indirilebilen rol paketi, rol ilişkileri tasarım kalıbının bir gerçeklemesi ve JAWIRO rol modeli, çalışma anı başarımı açısından karşılaştırılmıştır.",Tablo 1. Güncel rol modellerinin rollerin desteklenen özellikleri açısından karşılaştırılması,discuss
33763,The interface built for searching the TNC corpus gives the possibility to see all sentences that were built with the verb the user is searching for <CITE> .,Methodology,basis
33764,"For framing purposes, we have adjusted an already available open source software, cornerstone <CITE> .",Methodology,basis
33776,N N × bulanıklık model katsayıları matrisidir <CITE> .,Görüntü ve gözlem modelleri,basis
33778,"Matris-vektör yapısı içinde, durum-uzay görüntü ve gözlem modeli şu şekilde yazılabilir <CITE> .",Görüntü modelinin durum uzay gösterimi,basis
33781,şeklinde hesaplanır <CITE> .,Bilinmeyen görüntü parametrelerinin BE tabanlı öğrenilmesi,basis
33782,"Düzenlilik şartları altında Markov özellikleri Bayes kuralı içine yerleştirildiğinde, N ölçüm için ortak olasılık yoğunluk işlevi koşullu olasılıklar cinsinden aşağıdaki şekilde verilir <CITE> .",Bilinmeyen görüntü parametrelerinin BE tabanlı öğrenilmesi,basis
33784,rusal eniyi yumuşatma yöntemlerinden biri kullanılarak çözümlenebilir <CITE> .,Bilinmeyen görüntü parametrelerinin BE tabanlı öğrenilmesi,basis
33785,İleri yönlü kısım iyi bilinen Kalman süzgeç ifadeleri ile hesaplanırken geri yönlü kısım <CITE> özyineleme yardımı ile hesaplanır.,Bilinmeyen görüntü parametrelerinin BE tabanlı öğrenilmesi,basis
33786,Sözkonusu ileri-geri yönde özyineleme yöntemi Rauch-Tung-Streibel (RTS) yumuşatıcı olarak bilinir <CITE> .,Bilinmeyen görüntü parametrelerinin BE tabanlı öğrenilmesi,basis
33800,"Yapay nöronlar ise Şekil 3'teki gibi girdiler, ağırlıklar, toplama fonksiyonu, aktivasyon fonksiyonu ve çıkış değerinden oluşmaktadır <CITE> .",Materyal ve Yöntem,basis
33802,Yapay nöron <CITE> Yapay nöronun her girdi değeri ağırlıklarla çarpılmakta ve bir sonraki adımda bu değerler toplama fonksiyonunda toplanmaktadır.,Materyal ve Yöntem,basis
33803,"Öğrenme yöntemlerinden hangisi kullanılırsa kullanılsın öğrenmenin görevi, maliyet fonksiyonunu düşürmek için öğrenme verilerine bağlı olarak ağırlık ve bias değerlerini ayarlamaktır <CITE> .",Materyal ve Yöntem,basis
33805,"Overfitting, ağın etkili bir şekilde öğrenmeyip ezberleme yapmasıdır ve bu durumun önüne geçmek için daha az parametre kullanılmaktadır <CITE> .",Materyal ve Yöntem,basis
33806,"Evrişim katmanının içerdiği filtre sayısı kadar özellik haritası oluşturularak <CITE> modelin karmaşıklığını azaltmak için depth (derinlik), stride (adım kaydırma) ve zeropadding (sıfır ekleme) işlemleri uygulanmaktadır  .",Materyal ve Yöntem,basis
33808,ESA'nın performansını artırmak için en uygun aktivasyon fonksiyonu seçilmekte ve bu yapıda genellikle ReLU aktivasyon fonksiyonu kullanılmaktadır <CITE> .,Materyal ve Yöntem,basis
33809,Bunun önüne geçmek için bu katmanda ağdaki bazı düğümler kaldırılmaktadır <CITE> .,Materyal ve Yöntem,basis
33810,Bir diğer sınıflandırma yöntemi olarak DVM kullanılmaktadır <CITE> .,Materyal ve Yöntem,basis
33811,"Tablo 2'de sınıflandırıcıların bir adet görüntü üzerinde harcadığı eğitim ve test sürelerinin yaklaşık değerleri verilmektedir. <CITE> , 4 sınıftan oluşan 6400 adet görüntüden %99,70 doğruluk değeri elde etmişlerdir.",Bulgular ve Tartışma,support
33812,"Ghazal ve arkadaşlarının yapmış olduğu çalışmada <CITE> , 4 sınıftan oluşan 6400 adet görüntüden %91,70 doğruluk değeri elde edilmiştir.",Bulgular ve Tartışma,discuss
33813,"Guerrero ve arkadaşlarının yapmış olduğu çalışmada <CITE> , 4 sınıftan oluşan 511 adet görüntüden %71 doğruluk değeri elde edilmişken, 2 sınıftan oluşan 363 görüntüden %65 doğruluk değeri elde edilmiştir.",Bulgular ve Tartışma,discuss
33871,Bu çalışmada erişilebilirlik ağacı tabanlı <CITE> cezbedici durum niteleme yöntemleri örüntü tanımada kullanılmıştır.,İLGİLİ ÇALIŞMALAR,basis
33872,Siyah renk 1 değerine ve beyaz renk 0 değerine karşılık gelir <CITE> .,UYGULANAN YÖNTEM,basis
33875,"seçimi çok uzunluk döngülü cezbedici oluşmaması için aşağıdaki gibi olmalıdır <CITE> Teorem 1: N hücreli bir hücresel otomata için, eğer i'ninci bit kapsayıcı bit ise KMT 0, 1, 2, 3 veya KMT 4, 5, 6, 7 veya tüm sekiz KMT'sinde (i-1)'inci kuralın özellik 1'i sağlayan KMT'lerine",UYGULANAN YÖNTEM,basis
33877,Teorem 2: N hücreli bir hücresel otomata için: Eğer i'ninci bit kapsayıcı bit değil ise 𝐾 𝑖 kuralının oluşturulması (i+1)'inci bitin kapsayıcı bit olup olmamasına göre oluşturulması aşağıdaki gibidir <CITE> .,UYGULANAN YÖNTEM,basis
33878,N tane kuraldan oluşan bir kural vektörünün ürettiği cezbediciler doğal bir sınıflandırıcı olarak düşünülebilir <CITE> .,HÜCRESEL OTOMATA TEMELLİ İKİLİ SINIFLANDIRMA,basis
33926,Bu projede kullanılan algoritma <CITE> ve  'te kullanılan algoritmalara dayanmaktadır.,Visplat Ortamına Genel Bakış,basis
33929,"Kullandığımız algoritmada, ilk aşamada, <CITE> 'deki gibi düzlem denklemleri kullanılarak kesişme olmayan üçgenler elenmektedir.",Visplat Ortamına Genel Bakış,basis
33930,Daha sonra <CITE> 'teki gibi vektör işlemleri yapılmaktadır.,Visplat Ortamına Genel Bakış,basis
33931,"Fakat <CITE> 'te bir üçgenin kenarlarının diğerinin düzlem denklemi ile kesişme noktaları hesaplanmakta, ancak bizim algoritmamızda bir üçgenin kenarlarının yüzey kesişme çizgisiyle (L) olan kesişme noktaları bulunmaktadır.",Visplat Ortamına Genel Bakış,differ
33932,Üçgenler arası çarpışma sezimi algoritmamızın performansı <CITE> ve   ile karşılaştırılmıştır.,Performans Analizi,discuss
33934,"Bu çizelgedeki değerler <CITE> 'deki yöntem kullanılarak, 3.0 GHz Intel Pentium 4 işlemci üzerinde hesaplanmıştır.",Performans Analizi,basis
33947,Sonraki aşamada ise oluşturulan modelin test kümesinin üzerinde uygulanması ile sınıflandırılması yapmaktadır <CITE> .,Makine Öğrenmesi Yöntemleri,basis
33950,"Tokenizer, Stop Words Remover, ngram, Binarizer, PCA, Polynomial Expansion, Discrete Cosine Transform (DCT), String Indexer, One Hot Encoder, Vector Assembler, Index To String, Vector Indexer ve Min-Max Scaler yöntemleri özellik dönüşümünde kullanılmaktadır <CITE> .",Makine Öğrenmesi Yöntemleri,basis
33958,"ArÖz ağının eğitimi tamamlandıktan sonra, yeni sınıfları araştırmak için ikinci bir eşik değeri (E H ) kullanılır <CITE> .",KAZANAN HEPSİNİ ALIR,basis
33959,"3) Son olarak, kod sözcüklerine Huffman veya aritmetik kodlama gibi bir sıkıştırma yöntemi uygulanarak görüntü sıkıştırılmış olur <CITE> .",ArÖz ağı ile vektör nicemleme ve görüntü sıkıştırma,basis
33960,Yarışmalı öğrenme mekanizmasına sahip yapay sinir ağları vektör nicemleme tekniklerine oldukça benzerdir ve literatürde yoğun biçimde tartışılmıştır <CITE> .,ArÖz ağı ile vektör nicemleme ve görüntü sıkıştırma,discuss
33961,Sıkıştırılmış US görüntüsünün kalitesini gösteren ortalama karesel hata (OKH) değeri aşağıdaki gibi hesaplanabilir <CITE> :,ArÖz ağı ile vektör nicemleme ve görüntü sıkıştırma,basis
34003,Türkçe hayat bilgisi veri tabanı (CSdb) oluşturma çalışmalarımız <CITE>,Mevcut Sistem,basis
34005,"Bu problemin çözümünde, Türkçe için bu kapsamda geliştirilmiş anlamsal ağlar (Türkçe Wordnet <CITE> , CSdb  ) kullanılabilir.",Kelime anlamlarının çözümlemeye etkisi:,basis
31654,"TurKeyX <CITE> çalışmasından daha başarılı sonuçlar elde edilmiş, KEA-TR ile ise yakın başarım göstermiştir.",Kaynak Araştırması,differ
31666,MÖASÇ veri kümesi ise Fırat Üniversitesi Büyük Veri ve Yapay Zeka Laboratuvarı tarafından hazırlanmıştır ve 132.642 haber kaydından oluşmaktadır <CITE> .,Araçlar ve Yöntem,basis
31668,Bunun için Keras Tokenizer kullanılmıştır <CITE> .,Araçlar ve Yöntem,basis
31672,"Yapılan bir çalışmada araştırmacılar, bu iki yönlü eğitimi daha önce mümkün olmayan modellerde gerçekleştiren Maskeli Dil Modeli (MLM) adında yeni bir teknik sunmaktadır <CITE> .",Araçlar ve Yöntem,basis
31673,Eğitim ve sınama sonrasında elde edilen sonuçların değerlendirilmesi ROUGE (Recall Oriented Understudy for Gisting Evaluation) ölçütü ile yapılmıştır <CITE> .,Deneysel Bulgular,basis
34093,"In this work, binary particle swarm optimization algorithm is utilized in the construction of an appropriate configuration for Stacking ensemble <CITE> .",PARTICLE SWARM OPTIMIZATION BASED STACKING,basis
34094,The general framework for particle swarm optimization based Stacking is adapted from <CITE> .,PARTICLE SWARM OPTIMIZATION BASED STACKING,basis
34095,"Each particle is updated based on the equations as given by Equations 4-7, where pbestp denotes the best fitness value for each particle, gbest denotes the best fitness value within a group of pbestp, w denotes the inertia weight, c1 and c2 denote acceleration parameters, rand, rand1 and rand2 are random numbers, vpd old and vpd new are velocities of old and new particles, respectively <CITE> : The general structure of PSO-Stacking1 is outlined in Figure  , where the maximum number of iterations is set to 100, rand, rand1 and rand2 are random numbers in the range of <CITE>, c1 and c2 acceleration parameters are set to 2 based on the earlier empirical results  .",PARTICLE SWARM OPTIMIZATION BASED STACKING,basis
34096,"The general structure of PSO-Stacking1 is outlined in Figure  , where the maximum number of iterations is set to 100, rand, rand1 and rand2 are random numbers in the range of <CITE>, c1 and c2 acceleration parameters are set to 2 based on the earlier empirical results <CITE>.",PARTICLE SWARM OPTIMIZATION BASED STACKING,basis
34098,"In the experimental evaluations, we have utilized latent Dirichlet allocation (LDA) based representation with Gibbs sampling for text documents <CITE> .",RESULTS AND DISCUSSIONS,basis
34100,"Hence, logistic regression, Naïve Bayes, C4.5, K-nearest neighbour, K-star, ZeroR, Decision Stump and PART algorithms are selected <CITE>.",RESULTS AND DISCUSSIONS,basis
34102,"For these algorithms, the parameters assigned the values mentioned in the corresponding references <CITE>.",RESULTS AND DISCUSSIONS,basis
34105,"Patil, Sinha ve Taillie <CITE> , m değeri 5'ten büyük seçilirse sıralamada zorluk çıkabileceğini öne sürmüşlerdir.",Materyal ve Metot,discuss
34110,"Bulut <CITE> , KEKKR'yi TBR'den ayıran temel farkın; TBR'nin bileşen seçiminde sadece bağımsız değişkenleri kullanırken, KEKKR'nin, bağımsız değişkenlerin yanı sıra bağımlı değişkeni de kullanması olduğunu belirtmiştir.",Materyal ve Metot,discuss
34111,"Bulut <CITE> , KEKKR modelinde seçilecek ideal bileşen sayısının, genellikle en küçük hata kareler ortalamasının karekökü değerini veren bileşen sayısı olarak ya da çapraz doğrulama süreciyle kestirilen tahmin hatasını minimize ederek seçildiğini ifade etmiştir.",Materyal ve Metot,discuss
34112,"Hoerl ve Kennard <CITE> , bu probleme çözüm olarak ridge regresyonu geliştirmişler ve korelasyon matrisinin köşegen elemanlarına pozitif bir sayı ekleyerek tahmin varyanslarının küçüldüğünü göstermişlerdir.",Materyal ve Metot,basis
34113,"Gupta <CITE> , λ değerinin, modelin esnekliğinin ne kadar cezalandırılacağı ile ilgili olduğunu belirtmiştir.",Materyal ve Metot,basis
34114,"Gupta <CITE> yazısında, λ değeri büyüdükçe, verideki önemli özelliklerin kaybedilmediğini ve varyans değerinin azaldığını, ancak, belirli bir değerden sonra modelin önemli özelliklerini kaybetmeye başladığını ifade etmiştir.",Materyal ve Metot,basis
34115,"Lasso regresyon, Tibshirani <CITE> tarafından, doğrusal regresyon modellerinde karşılaşılan çoklu bağlantı sorununa çözüm sunmak ve ridge regresyonun, tüm değişkenleri modelde bırakma dezavantajını gidermek amacıyla önerilmiştir.",Materyal ve Metot,basis
34116,"Frank ve Friedman <CITE> , bazı durumlarda lasso regresyonun bazı durumlarda da ridge regresyonun daha iyi tahmin sonuçları verdiğini belirtmişlerdir.",Materyal ve Metot,discuss
34117,"Elastik net regresyon, ridge ve lasso regreyon yöntemlerinden yola çıkılarak, Zou ve Hastie <CITE> tarafından geliştirilmiştir.",Materyal ve Metot,basis
34119,"HKOK, Chai ve Draxler <CITE> Bu çalışmada, doğrusal regresyon analizleri ve veri seti bölme işlemleri, RStudio programı kullanılarak yapılmıştır.",Materyal ve Metot,basis
34129,"Bu yöntemde açık problem ise, spam e-posta yeniden gönderilerek bu yaklaşım etkisiz kılınabilir <CITE> .",İşbirlikçi modeller,discuss
34131,Kara Listelerle ilgili sorunlar spam göndericilerin kaynak adresini sık sık değiştirmeleri ve kara liste güncelleme problemidir <CITE> .,İşbirlikçi modeller,discuss
34138,"Bu tür yaklaşımı kullanan yöntemler, mevcut e-posta altyapısıyla henüz tam olarak uyumlu olmadığından, bazı ölçeklenebilirlik sorunları vardır <CITE> .",Yapay zekâ tabanlı olmayan diğer yaklaşımlar,discuss
34139,"testleri %94'ün üzerinde doğrulukla bulmasına rağmen bu tür yöntemler Fitness fonksiyonu her çalıştırıldığında, her mesajı incelemek zorunda kaldıkları için oldukça yavaştır <CITE> .",Biyolojik zekâya dayalı sistemler,discuss
34141,Ancak bu yöntemde veri sözlüğündeki kelimeler GA ile belirtilmeyen bir performans metriği ile test edilmiş olup yöntemin performansı genellikle standart diğer çalışmalarla karşılaştırılmamıştır <CITE>.,Biyolojik zekâya dayalı sistemler,discuss
34162,99 civarı başarım oranı veren çalışmalarda veri kümelerinde bulunan e-posta sayılarının az olduğu görülmektedir <CITE>.,"MLP,",discuss
34165,N-gram ve Kelime Kümesi tekniği ile 50 özellik seçiminde veri kümesi fazla olsa da başarım oranının yüksek çıktığı görülmüştür <CITE> .,"MLP,",support
34166,SpamAssassin veri kümesini kullanan <CITE> nolu çalışmada 100 özellik üzerinden NB algoritması değerlendirme yapıldığında %99.46 başarım elde edilmiştir.,"MLP,",support
34219,Bu çalışma kapsamında bu üç saldırı türüne ait veri örnekleri üzerinden uygulama gerçekleştirilecektir <CITE> .,Literatür İncelemesi ve Temel Bilgiler,basis
34248,Her rol için bir veya daha fazla kaynağa erişim yetkisi verilir ve her kullanıcıya bir ya da daha fazla rol atanır <CITE> .,Materyal ve Metot,basis
34266,Tablo 3'te BoWs kelimeler çantası yöntemi olup SIFT yöntemine göre görüntülerden anahtar noktalar çıkarmakta ve rastgele orman yöntemine göre sınıflandırma işlemi yapılmaktadır <CITE> .,Tablo 2. İki sınıflı bir problem için karmaşıklık matrisi,basis
34270,Tablo 3'te edilen sonuçlar göz önüne alındığında önerilen derin öğrenme tabanlı yöntemin hem kesinlik ve hatırlama hem de doğruluk oranı açısından daha iyi sonuçlar elde ettiği görülmektedir <CITE> .,Tablo 2. İki sınıflı bir problem için karmaşıklık matrisi,support
34276,"Zhang ve ark. <CITE> modalite çeşitlerinden farklı ve tamamlayıcı özniteliklerin çıkarılmasını ve birleştirilmesini içeren derin öğrenme yöntemi önermiştir, çalışma kapsamında BRATS2021 veri seti kullanmıştır.",LİTERATÜR TARAMASI,discuss
34299,Buradaki uygulamada en iyi tahmin başarısı Bagging (M5P) ile elde edilmiştir. <CITE> ise benzer bir çalışmasında başarı notunun sınıflandırılmasını öngörmek için SimpleCART algoritması ile en iyi sonuçları elde etmiştir.,Tartışma ve Sonuç,differ
34303,"yılına göre yaptığı tahminlerde ise J4.8 ve NaiveBayes algoritmaları ile en iyi sonuçları elde etmiştir. Can, Özdil ve <CITE> ise öğrencilere uygulanan bir ölçek ile ders başarısını etkileyen unsurları lojistik regresyon yöntemi ile tahmin etmiş ve ders tekrarı sayısı ile yenilikçi uygulamaların etkilediğini belirlemiştir.",Tartışma ve Sonuç,discuss
34304,ise öğrencilere uygulanan bir ölçek ile ders başarısını etkileyen unsurları lojistik regresyon yöntemi ile tahmin etmiş ve ders tekrarı sayısı ile yenilikçi uygulamaların etkilediğini belirlemiştir. <CITE> sınıflandırma algoritmalarından J4.8 ve kNN ile birliktelik algoritmalarından Apriori ve Predictive Apriori kullanarak atılma politikasındaki değişiklik ile öğrencilerin not durumları arasındaki ilişkiyi bulmuştur.,Tartışma ve Sonuç,discuss
34335,LBP sayısal görüntülerdeki doku bilgisini tanımlayan çok güçlü bir yöntemdir <CITE> .,Önerilen Yaş Tahmini Yöntemi,basis
34336,Fourier faz spektrumunun bulanıklık değişmezliği özelliğine dayalı bir bulanıklığa duyarsız doku tanımlayıcısıdır <CITE> .,Önerilen Yaş Tahmini Yöntemi,basis
34338,Genel yaş değerlendirmesi yapılan daha önceki çalışmamızda blok boyutunun küçülmesi ile başarımın arttığı izlenmiştir <CITE> .,Önerilen Yaş Tahmini Yöntemi,support
34339,"FG-NET veri tabanı, yaşları 0 ile 69 arasında değişen 82 kişiden alınmış 1002 resimden oluşmaktadır <CITE> .",Sonuçlar ve Öneriler,basis
34360,"Kullanılan difüzyon denklemi Perona ve Malik'in önermiş olduğu difüzyon denkleminin iyileştirilmiş hali olup, <CITE> tarafından örtüşme problemini azaltmak için geliştirilip kullanılmıştır.",Giriş,basis
34362,"Florentin Smarandache tarafından geliştirilen nötrozofik küme (NS), felsefenin bir dalı ve mantığın bir genellemesi olup kökeni, doğayı ve nötralitenin kapsamını inceleyen bir alandır <CITE> .",Materyal ve Metot,basis
34363,Çünkü herhangi bir önerme veya olayın sadece doğru veya yanlış olarak sınıflandıralamayacağı bazı uygulamalarda bu teori esnek karar imkanı sunmaktadır <CITE> .,Materyal ve Metot,basis
34364,"Sonuç olarak bir önermenin veya olayın üyelik fonksiyonu T , I ve F üyelik kümelerinde değerlendirilir <CITE> .",Materyal ve Metot,basis
34366,Görüntülerde bulunan özellikle bulanıklık gibi problemlerin giderilmesinde difüzyon işlemi yaygın bir şekilde kullanılmaktadır <CITE>.,Materyal ve Metot,basis
34371,Difüzyon işlemi analitik olarak difüzyon denklemi olarak bilinen aşağıdaki kısmi diferansiyel denklem kullanılarak tanımlanır <CITE>:   .,Materyal ve Metot,basis
34374,Bazı çalışmalarda  katsayısı aşağıdaki gibi ifade edilmiştir <CITE> :,Materyal ve Metot,basis
34379,Ziou ve Horé tarafından geliştirilen ve Denklem 8'de görülen güçlü difüzyon denklemi kullanılarak gri seviye ve renkli görüntülerdeki örtüşme problemi azaltılmıştır <CITE> .,Materyal ve Metot,basis
34380,Bu noktada  katsayısının Y bandı üzerinde ve özellikle gradyan değişiminin yüksek olduğu bölgelerde etkinliğini kontrol etmek için aşağıdaki denklem geliştirilmiştir: <CITE> .,Materyal ve Metot,basis
34381,Ziou ve Horé tarafından önerilen yöntemin difüzyon denkleminde (Denklem 8) kullanılan bir diğer önemli terim eğrilik bilgisi  hesaplamasıdır <CITE> .,Materyal ve Metot,basis
34396,İşletim sisteminin kurulumunu yapmak için öncelikle SdCardFormatter uygulaması <CITE> ile MicroSD Kart biçimlendirilmektedir.,Materyal ve Metot,basis
34397,Karta yüklenmesi için Win32 uygulaması <CITE> kullanılmıştır.,Materyal ve Metot,basis
34398,"Raspbian Stretch işletim sistemi <CITE> , Win32 uygulaması kullanılarak MicroSD",Materyal ve Metot,basis
34399,"Windows işletim sistemi SSH bağlantısını desteklemediğinden, Raspberry işletim sistemine uzaktan bağlantı sağlamak ve oturum açabilmek için Putty <CITE> yazılımı bilgisayara indirilmiştir.",Materyal ve Metot,basis
34400,Linux işletim sistemlerinde bulunan grafik arabirimini Windows işletim sistemi üzerinde çalıştırmak için ise Xming <CITE> programı bilgisayara kurulmuştur.,Materyal ve Metot,basis
34401,"MicroSD Kart Raspberry Pi'ye takılıp, Ethernet kablosu kullanılarak bilgisayarla bağlantı kurulmuştur <CITE> .",Materyal ve Metot,basis
34402,"Geliştirilen donanımın amacına uygun olarak, nesneleri tanıması için gerekli olan görüntü işleme araçları bu çalışmada OpenCV kütüphanesi ile kullanılmıştır <CITE> .",Materyal ve Metot,basis
34403,Windows işletim sisteminde görüntü işleme ile ilgili testlerin önceden yapılabilmesi için Python 3.5.6 <CITE> ; Anaconda 3.5.2   ve Pycharm   programları kurulmuştur.,Materyal ve Metot,basis
34406,Bunlarla birlikte Raspberry Pi 3 üzerine de OpenCV Kütüphanesi yüklenmiştir <CITE> .,Materyal ve Metot,basis
34407,"Tensorflow <CITE> , Raspberry'e başarılı bir şekilde yüklenerek kullanıma hazır hale getirilmiştir.",Materyal ve Metot,basis
34408,"Eğitim sürecinin CPU'da daha yavaş olması nedeniyle, yüksek özelliklerde bir GPU'ya ihtiyaç duyulmuş; bu yüzden eğitimi tamamlamak üzere, ücretsiz GPU desteği sunan Google Colab kullanılmıştır <CITE> .",Test Sonuçları,basis
34409,"Google Colab üzerinde eğitimi yapabilmek <CITE> için sırasıyla; 'Google Drive'da bir klasör yaratılarak, klasörün içinde 'Google Colaboratory' dosyası oluşturulmuştur.",Test Sonuçları,basis
34410,"Windows'ta, Tensorflow ile nesne tanımlama işlemi için Anaconda Prompt'ta sanal ortam kurularak Tensorflow kurulumu <CITE>",Test Sonuçları,basis
34445,"Gevşek değişkenlerin dahil edilmesi, primal formül olarak da bilinen amaç fonksiyonuna dönüşümü sağlar <CITE> .",Materyal ve Metot,basis
34454,"Bu bölümde FANET ağlar için kaynaklarda bulunan yönlendirme protokolleri sunulmaktadır. <CITE> çalışmasında, yazarlar OLSR tabanlı bir yönlendirme protokolü olan Crosslayer Optimized Link State Routing (C-OLSR) protokolü sunmuşlardır.",Kaynak Özetleri,discuss
34455,"LEPR yönlendirme protokolünde, düğümler arasındaki bağlantı kalitesi ileri ve geri iletişim oranlarını kullanırken aynı zamanda düğümler arasındaki uzaklık ve düğümlerin hızları bağlantı kalitesine karar verirken kullanılmış diğer ölçülerdir. <CITE> çalışmasında ise, yazarlar iki düğümün konumları, ilerleme yönleri ve hızlarına bağlı olarak hesaplanan bağlantı sona erme süresi ve atlama sayısı değerlerine göre bağlantının kalitesine karar verdikleri Link Aware on Demand Routing (LOAD) yönlendirme protokolünü sunmaktadırlar.",Kaynak Özetleri,discuss
34456,Bir diğer çalışma olan Network Coding OLSR (NC-OLSR) yönlendirme protokolü <CITE> 'de sunulmaktadır.,Kaynak Özetleri,discuss
34458,"Bu protokolde iletişim yolu belirlenirken kullanılacak bağlantı kalite fiziksel katman bilgisi olan RSSI değeridir. <CITE> çalışmasında ise, LTA-OLSR protokolü için belirlenen bağlantı kalite metriği AODV protokolünde bağlantı kalitesi olarak uygulanmakta ve elde edilen sonuçlar sunulmaktadır.",Kaynak Özetleri,discuss
34459,"Ancak LTA-OLSR protokolünde iki düğüm arasında tek bir RSSI değeri değil alınan birden çok RSSI değerlerine bağlı olarak ortalama RSSI değeri elde edilmesi ve bağlantı kalite ölçüsünün buna bağlı olarak belirlenmesi iki protokol arasındaki farktır. <CITE> makalesinde, RSSI değerinin bir bağlantının çok iyi kalitede olup olmadığına dair hızlı ve doğru bir tahmin sağlayabileceği, kısa bir zaman aralığında çok kararlı olduğu için bağlantının geçiş bölgesinde olup olmadığını belirlemek için tek bir RSSI okumasının yeterli",Kaynak Özetleri,discuss
34463,Simülator NS2 <CITE> Ağ Boyutu 1000 m X 1000 m X 1000 m   Simülasyon Süresi 100 s   Düğüm Sayısı 15   Kapsama Alanı 250 m   Trafik Tipi Constant Bit Rate (Cbr),Benzetim Ortamı ve Sonuçları,basis
34469,"Paket Boyutu 512bytes <CITE> Mac Protocol IEEE 802.11p   Düğüm Hızı 40-90m/s   Hareketlilik Modeli Random Way Point   Yönlendirme Protokolleri OLSR, DSR, Önerilen Protokol   Şekil-9: 40m/s Hızına sahip düğümlerin oluşturduğu ağın paket teslim oranı.",Benzetim Ortamı ve Sonuçları,basis
34488,Tabakalı K-Katlamalı Çapraz Doğrulama <CITE> sınıf başına düşen örnek sayısının dengesiz diğer bir deyişle asimetrik dağılıma sahip olduğu durumlarda varyans farkını azaltmak ve çeşitliliği sağlamak için kullanılır.,Deney Aşamasında Kullanılan Yöntemler,basis
34509,İlgili çalışmada ekleme komşuluk operatörü için yeni bir hızlandırma (speed-up method) yaklaşımı ve yıkım-yeniden yapım prosedürü geliştirmişlerdir. <CITE> permutasyon akış tipi çizelgeleme problemi için toplam akış süresini minimize etmek istemişlerdir.,2718,discuss
34516,Yazarlar çözüm hızını artırma adına ekleme-komşuluk operatörü için <CITE> tarafından geliştirilen hızlandırma metotlarını kullanmışlardır.,2718,basis
34517,Ayrıca değiş-tokuş komşuluk operatörü için kendileri eleme kuralları ve hızlandırma metotları geliştirmiştir. Framinan and <CITE> ele aldıkları problem için değişken komşuluk arama ve tekrarlı açgözlü arama algoritmalarını hibretleyerek bir çözüm yöntemi oluşturmuştur.,2718,discuss
34518,"Değişken komşuluk araması, algoritmanın yerele takılmasını engellemek amacıyla kullanılmıştır. <CITE> ele aldığı akış tipi çizelgeleme probleminin çözümü için üç farklı tipte TAA önermiştir.",2718,discuss
34519,Yazarlar tarafından önerilen üçüncü yaklaşımda <CITE>'nın çalışmasına benzer şekilde popülasyon temelli bir yapı kurulmuştur.,2718,discuss
34520,TAA standart hali ile tek çözümlü bir sezgiseldir ancak <CITE> klasik TAA'yı popülasyon temelli bir yapıya modifiye etmiştir.,2718,discuss
34531,"Akış tipi çizelgeleme problemi için geliştirilen TAA'larda başlangıç çözüm operatörü olarak genelde <CITE> tarafından geliştirilen NEH (Nawaz, Enscore and Ham) algoritması kullanılmıştır.",Başlangıç Çözüm,basis
34541,"Geliştirilen metotlar, NEH'e göre dahi iyi performans gösterse de hesaplama maliyeti daha yüksektir <CITE> .",Başlangıç Çözüm,discuss
