id,citation_context,section,citation_intent
31673,Eğitim ve sınama sonrasında elde edilen sonuçların değerlendirilmesi ROUGE (Recall Oriented Understudy for Gisting Evaluation) ölçütü ile yapılmıştır <CITE> .,Deneysel Bulgular,basis
42989,temelinde blok-sıralama sıkıştırması olarak da bilinen Burrows-Wheeler dönüşümü (BWT) vardır <CITE> .,Yöntemler,basis
43007,Banka ağı içerisinde bulunan ana bankacılık sistemleri ile bütünleşme için REST mimarisi yanında WCF (Windows Communication Foundation) <CITE> mimarisi de kullanılmıştır.,Büyük Veri Tabanlı Arşivleme Yönetim Sistemi Uygulaması,basis
33222,Kapasiteyi arttırmak için çok seviyeli model önerilebilir ve seviye sayısı aşağıdaki formülle hesaplanır <CITE> .,Deneysel Sonuçlar,basis
48618,"Sinir ağının eğitimi sırasında, ağın veri setini aşırı öğrenme (overfitting)'sinin önüne geçmek ve yeni veriler için ağın genelleme gücünü arttırmak için kullanılır <CITE>.",Materyal ve Metod,basis
45885,"Hata, öncelikli olarak çıkış katmanı ile ara katman arasındaki ağırlık değerleri; sonra ara katman ile giriş katmanı arasındaki ağırlık değerleri hesaplatılarak geriye doğru ilerler <CITE> .",METOT,basis
34113,"Gupta <CITE> , λ değerinin, modelin esnekliğinin ne kadar cezalandırılacağı ile ilgili olduğunu belirtmiştir.",Materyal ve Metot,basis
48508,"GDA, NMF algoritmasına kıyasla daha büyük veri setlerindeki konular için ürettiği anahtar kelimeler bakımından daha insan gözüyle ayırt edilebilir konular üretmektedir <CITE> .","Veri Seti, Yöntem ve Hesaplama Ortamı",discuss
38069,"Destek Vektör Makinesi (SVM), <CITE>sınıflandırma ve regresyon görevleri için kullanılan denetimli bir makine öğrenimi algoritmasıdır.",Materyal ve Metot,basis
38219,"Ancak, sadece istatistiksel testlerden başarılı olan rastgele sayı dizilerinin kriptografik uygulamalarda kullanılması uygun olmaz <CITE> .",İstatistiksel NIST 800-22 Testi,discuss
43439,"Araştırmacılar, testlerde kullandıkları veri kümelerini MalGenome projesindeki örneklerden alt kümeler seçerek oluşturmuşlar ve 33 farklı kötücül yazılım türünde gruplanmış olan 1231 adet kötücül uygulama örneğine indirgemişlerdir <CITE> .",İLGİLİ ÇALIŞMALAR,discuss
46537,Ayrıca müşteri analizinde yapılan iyileştirmelerin hizmet kalitesini artırdığı <CITE> ve iletişim pazarındaki müşterilerin sadakatinin bu iyileştirmeler sonucu artığı   tespit edilmiştir.,Araçlar ve Yöntem,support
46114,ISIC2019 veri seti etiketlenmemiş diğer adlı sınıf dahil 9 sınıftan oluşmaktadır <CITE> .,Materyal ve Metot / Materials and Methods,basis
38819,"Ayrıca araştırma sonucunda bulanık mantığın derinleme öğrenme imkânı sağladığı, inceleme kaygısını azalttığı, ayrıntılı ölçme ve değerlendirme imkânı sunduğu, sınıftaki ortalama başarıyı arttırarak homojen bir dağılım sağladığı görülmüştür <CITE> .",BULGULAR,support
34661,k kez tekrar eden bu işlem sonucunda ortalama hata değeri hesaplanır <CITE> .,Deney Sonuçları ve Tartışma,basis
46098,Gökalp et al. <CITE> tarafından gerçekleştirilen çalışmada ise Bayes yaklaşımlarının performansı test edilmiş ve Çok terimli Naive Bayes (ÇTNB),Deneysel Çalışma,discuss
39721,"Mimarideki ağlar, giriş verisi üzerindeki katmanlar arasında işlemlerden geçerek eğitilmektedir <CITE> .",YÖNTEM,basis
31635,<CITE> çalışmasından alınan en yüksek ACC değerlerinin (%) karşılaştırılması (The comparison of the maximum ACC values (%) obtained from the first and second CNN models with the maximum ACC values (%) obtained from the study Kılınç et al.,TEST SONUÇLARI VE TARTIŞMA (TEST RESULTS,discuss
31588,Gövdeleme (stemming) işlemi için boşluk karakterleri ve Zemberek <CITE> yazılımı ayrı ayrı kullanarak metin içerisinde bir gövdeleme işlemi yapılmıştır.,MATERYAL VE METOT,basis
43811,Aynı çalışmada sunulan BalanceCascade <CITE> yöntemi yine AdaBoost topluluklarını kullanarak çalışmakta ama negatif örnekleri rasgele silmek yerine bunu bir yönlendirilmiş silme yaklaşımıyla yapmaktadır.,Seyreklik Madenciliği,discuss
36975,"Evrişimli Sinir Ağları mimarisi <CITE> Deep CNN mimarisinin yeniden eğitilmesi temel alınarak geliştirilen bir çalışmada  , veri kümesi hakkında herhangi bir bilgi olmaması durumunda Tam Denetimsiz Yeniden Eğitim (Fully Unsupervised Retraining) yaklaşımı kullanılmış, veriler hakkında bir sınıf etiketi (class label) bulunması durumunda var olan sınıf etiketi kullanılmış, kullanıcı etkileşimi olması durumunda İlgililik Geribildirimi ile sonuçlar üzerinde kullanıcılar tarafından verilen kararlar kullanlarak algoritmanın yeniden eğitilmesi gerçekleştirilmiştir.",GÖRÜNTÜ ERİŞİMİ,discuss
31666,MÖASÇ veri kümesi ise Fırat Üniversitesi Büyük Veri ve Yapay Zeka Laboratuvarı tarafından hazırlanmıştır ve 132.642 haber kaydından oluşmaktadır <CITE> .,Araçlar ve Yöntem,basis
35650,ABC hafızasındaki eski yiyecek kaynaklarından birini düzenlemek için aşağıdaki eşitlikten yararlanır <CITE>; .,Algoritma Esin Kaynağı,basis
46092,"Bu çalışmada, kullanılan öznitelik seçimi algoritmanın performanslarını değerlendirmek için Whitehead and Yaeger'den <CITE> 9 adet duygu analizi veri seti kullanılmıştır.",Deneysel Çalışma,basis
31488,"En az üç katmandan oluşan giriş ve çıkış katmanları arasında en az bir katman kullanan ileri beslemeli, geri yayılımlı bir ağdır <CITE> .",Materyal ve Metot,basis
43097,"Böyle bir küme, her nesneye sıfır ile bir arasında değişen üyelik derecesi atayan bir üyelik (karakteristik) fonksiyonu ile karakterize edilir <CITE> .",Materyal ve Metot,basis
32761,Dalgacık dönüşümü kullanılmıştır. <CITE> 'deki yönteme kıyasla üretmiş oldukları pay görüntüleri daha küçüktür.,Giriş,differ
35609,"Tasarlanan ve gerçeklenen altyapı, robotların bir görevi yerine getirmek üzere görevin alt parçalarını üstlenip, koordinasyon içinde çalışmalarına olanak sağlayan dinamik ve artımlı bir görev yürütme mekanizması içermektedir <CITE>b) .",Önerilen yöntem,basis
45236,"Model başarımının ölçülmesi için karışıklık matrisi, doğruluk, kesinlik, duyarlılık ve F1 skor değerleri ile farklı eniyileme algoritmaları kullanılarak eğitilen modelin başarım düzeyleri karşılaştırılmıştır <CITE> .",Araçlar ve Yöntem,basis
37718,"Schuller vd., FAU Aibo veritabanı üstünde farklı özellik setlerinin başarısını karşılaştırmıştır <CITE> .",İLGİLİ ÇALIŞMALAR,discuss
39633,"Kalıntılar hızlı azalıyorsa, algoritma Gauss-Newton algoritmasına yaklaştırılarak daha küçük bir değer kullanılabilir,  sıfır olduğunda (4) eşitliği Gauss-Newton çözümüne dönüşür, yineleme sonucunda kalıntıda yetersiz azalma sağlanırsa  artırılır <CITE> .𝑾 pozitif tanımlı ağırlık fonksiyonudur ve aşağıdaki şekilde tanımlanır  ,",Materyal ve Metot,basis
33764,"For framing purposes, we have adjusted an already available open source software, cornerstone <CITE> .",Methodology,basis
31962,Her iki modelde de işlemler tüm cümle tamamlanana kadar devam etmektedir <CITE>.,Materyal ve Metot,basis
35492,Framework 4.0 ortamında geliştirilmiştir <CITE>.,MATERYAL VE METOT,basis
44381,"2005 yılında yayınlanan, RAVDESS veriseti gibi içerisinde etiketli ses dosyalarını barındıran başka veri seti olan EmoDB üzerinde Hibrit DNN ve HMM kullanılarak %77,92 oranında bir doğruluk oranı elde edilmiştir <CITE> .",İlgili Çalışmalar,discuss
39782,"Çalışma sonuçlarında, bir çalışanın bilgi güvenliği politikasına uyma niyetinin, tutum, normatif inançlar ve öz yeterlilikten önemli ölçüde etkilendiğini bulunmuştur <CITE> .",BULGULAR,support
38704,"Veri çoğaltma ile görüntü sayısı artırılan çalışmada önerilen model ile inmenin varlığının tespitinde ve inme tipinin sınıflandırılmasında sırasıyla %98.9, %98.5 başarım ve inme bölgesinin segmente edilmesinde %95.2 IoU değeri elde etmişlerdir. Alhatemi ve <CITE> beyin MR görüntülerini kullanarak inme var ve inme yok şeklinde ikili sınıflama yapmışlardır.",Literatür özeti Literature review,discuss
34594,Bu kritere göre her uygun aday çözüm kabul edilir. <CITE> bu kriteri modifiye ederek uygun çözümlerin yarısını kabul etmektedir.,Kabul Kriteri,discuss
46940,Sözcük vektörlerini oluştururken <CITE> makalesinde skip-gram modeli ile sürekli vektör uzayı temsili kullanılmıştır.,,basis
33533,Tip I kareler toplamının hesaplanmasında kullanılan formüller Eşitlik (1)-(  ) arasında verilmiştir <CITE>.,GEREÇ VE YÖNTEM,basis
45234,Manuel olarak belirlenmiş bir başlangıç öğrenme oranına ihtiyacı ortadan kaldırmak için tasarlanmıştır <CITE> .,Araçlar ve Yöntem,basis
44201,"<CITE> çalışmaları dışında, diğer incelenen çalışmalarda önerilen yaklaşımların gerçek bir ortamda test edilmemektedir.",𝐹𝑃 + 𝐹𝑁 𝑇𝑃 + 𝑇𝑁 + 𝐹𝑃 + 𝐹𝑁,differ
42368,"Ayrıca, bu işleçlerin gürültülü görüntülerde açı ve yön konularında sıkıntılarının olduğu <CITE> ve köşelerde iyi çalışmadıkları gösterilmiştir  .",KENAR BULMA,discuss
47731,"Bu çalışmada, Molodtsov'un <CITE> esnek küme tanımı kullanılarak esnek matrisler üzerinde invers çarpım ve karakteristik çarpım tanımlanmıştır.",Giriş,basis
29605,"Ağ trafiği izlerinin (trace) tcpdump <CITE> ile toplanması, ajan yazılımların gönderdiği bilgilerle Zabbix yazılımı kullanılarak deney ağının izlenmesi, 5.",Ağ Sınama Ortamları,basis
37529,"Normal tarama hızı 10 Hz olmasına karşın, istenilen durumlarda 5-15 Hz arasında kullanılabilir <CITE> .",Otonom Araç Uygulaması,basis
39210,"Bu metot ilk olarak sınıflandırma ve regresyon problemlerini çözmek için tasarlanmıştır, Daha sonra tahmin için kullanılan DVR geliştirilmiştir <CITE> .",Materyal ve Metot,basis
46909,"Burada, i cümlesinin toplam puanı, cümlenin tüm özelliklerinin belirli bir ağırlık değeri ile çarpılıp toplama eklenmesi sonucunda elde edilmiştir<CITE> .",Deneysel Sonuçlar,basis
46495,"LM maksimum komşuluk fikri üzerine, bir en az kare hesaplama metodu olup <CITE> <CITE>, Gauss-Newton ve En Dik Düşüş (Steepest Descent) algoritmalarından esinlenerek her iki algoritmanın da olumlu yönlerinin birleşiminden meydana gelmiştir  .",YÖNTEM,basis
35019,Diğer ağlara kıyasla daha az uygulama verisi talep etmektedir <CITE> .,YÖNTEM,basis
35875,"97,8 doğruluk, %1,6 FPR ve %2,8 FNR değeri ile diğer yöntemlerden daha iyi performans gösterdiği görülmüştür. <CITE> , önermiş oldukları IDS modelinin performansını ortalama işlem zamanı, ROC eğrisi, FPR, doğru pozitif oranı (True Positive Rate-TPR) metrikleri bakımından literatürde yer alan   ve   çalışmaları ile karşılaştırmıştır.",Literatür Taraması ve Analizi,discuss
37300,"Çoklu nesne izleme için geliştirdikleri Faster R-CNN tabanlı bu model ile hem çevrimiçi hem de çevrimdışı ortamda önemli ölçüde daha iyi sonuçlar aldıklarını belirtmişlerdir. <CITE> , çalışmalarında yaygın olarak kullanılan derin öğrenme mimarilerini ve uygulamalarını inceleyerek, farklı tiplerde derin sinir ağlarını araştırmışlar ve son gelişmeleri özetleyerek sunmuşlardır.","Derin Öğrenme, Nesne Tespiti ve Nesne Takibi ile İlgili Çalışmalar",discuss
44632,"AHS, nicel ve nitel kriterleri bir arada kullanarak ÇKKV problemlerine yönelik pratik çözümler sunsa da karar vericilerin yargılarından kaynaklı oluşabilen belirsizliklerden dolayı eleştirilmiştir <CITE>.",BULANIK ANALİTİK HİYERARŞİ SÜRECİ İLE ÇOK KRİTERLİ KARAR VERME,discuss
34400,Linux işletim sistemlerinde bulunan grafik arabirimini Windows işletim sistemi üzerinde çalıştırmak için ise Xming <CITE> programı bilgisayara kurulmuştur.,Materyal ve Metot,basis
49033,Birbirleriyle ilişkilendirilmeye çalışılan farklı genlik değerlerine sahip olan bu iki sonucun birleştirilmesi için bir yöntem gösterilmektedir <CITE> .,Materyal ve Metot,basis
31778,The model's estimate error is calculated for all sub-samples and their average is the model's error <CITE>.,Cross validation,basis
41862,Newman ve ark.'a <CITE> göre MI'nin bazı eksiklikleri olsa da en yaygın kullanılan bir yöntemdir.,Materyal ve Metot,basis
40347,Kalan yönde yeni bir kombinasyon modeli oluşturarak önceki sonucu iyileştirmek için tasarlanmıştır <CITE> .,Materyal ve Metot,basis
41203,Şekil 1'de FeatureIDE <CITE> kullanılarak oluşturulan ve İçecek Otomatı YÜH'e   ait olan bir özellik modeli verilmiştir.,Materyal ve Metot,basis
38747,Başvuru esnasında gerekli olan bütün dokümanların hash değerlerinin konsorsiyum blok zinciri ağına kaydedilmesi ve bu değeri belgenin kendi hash değeri ile kıyaslanarak doğrulanması üzerine bir sistem tasarlamışlardır <CITE> .,LİTERATÜR ARAŞTIRMASI,discuss
42985,"Düzeltilmiş Rand İndeksi: ARI (Adjusted Rand Index) olarak bilinen bu yöntem, iki kümenin benzerliğini hesaplamak için sıklıkla kullanılan yöntemlerden biridir <CITE> .",Yöntemler,basis
43947,Analitik yaklaşım ise sadece ön yüze ait karakteristik yüz elemanlarının birlikte oluşumunu incelemektedir <CITE> .,MATERYAL VE METOT,basis
35470,Covidli olmayanlar için Shervin Minaee'nin kullanmış olduğu Chex-Pert veri kümesi kullanılmıştır <CITE> .,Veri Kümesi,basis
43313,"Bu çalışmada kullanılan veri seti, CB513 veri setinde bulunan her bir amino asidin 539 öznitelikle temsil edildiği veri seti Aydın ve ark. çalışmasından <CITE> elde edilmiştir.",MATERYAL VE YÖNTEM,basis
43783,"Bu özellikleriyle, özellik etkileşimlerini daha iyi ele alarak yerel maksimumlarda tıkanmaktan kaçınmayı sağlayan genetik algoritmalar seyreklik problemini gidermede uygun yöntemlerdir <CITE> <CITE>  .",Seyreklik Madenciliği,support
43853,"Nguwi ve Cho <CITE> , dengesiz dağılımlı veride başarım sağlamak amacıyla, öznitelik seçimini ve sınıflandırma algoritmasını beraber kullanan karma bir yaklaşım sunmaktadır.",Seyreklik Madenciliği,discuss
49203,Global optimizasyon amacıyla elektromanyetik olarak yüklü olan parçacıkların optimuma doğru hızlı bir şekilde yakınsamasını sağlayan ve bu parçacıklar arasındaki itme çekme hareketinden esinlenerek Birbil ve Fang <CITE> tarafından geliştirilip modellenen meta-sezgisel   ve popülasyon tabanlı bir algoritmadır.,ÖNERİLEN YAKLAŞIM,basis
42615,Oluşturulan OSÇ Graphviz <CITE> kullanılarak görselleştirilir.,Giriş,basis
43161,Deneylerde iterated F-Race yöntemini bir R paketi olarak kullanıcılara sağlayan irace kütüphanesinden faydalanılmıştır <CITE> .,OTOMATİK PARAMETRE YAPILANDIRMA,basis
30379,SNE algoritması yüksek boyutlu uzayda bulunan verilerin daha düşük bir düzlemde birbirlerine olan konumlarını korumayı amaçlamaktadır <CITE> .,YÖNTEMLER,basis
38814,Bulanık mantık temelli geliştirilen başarı tahmin modeli yüksek düzeyde başarı sağlamıştır <CITE> .,BULGULAR,support
32772,"Tezgâh performansını değerlendirmek için, gerekli veri setini oluşturmak için yeniden yapılandırılabilir prognostik bir yaklaşım tasarlanabilir. Liao ve <CITE> , sundukları çalışmalarındaki bir tasarımda The Watchdog Agent Toolbox'ı ile takım tezgâhlarının performansını değerlendirmek ve tahmin etmek için kolay ve etkili bir şekilde kullanılabilen hem donanım hem de yazılımın bir entegrasyonu olan yeniden yapılandırılabilir bir prognostik platformu (RPP) örneğini göstermektedir  .",Bilimsel Yazın Taraması,discuss
40772,"Literatürde topluluk öğrenme yöntemi olarak da adlandırılan rastgele orman, çok sayıda karar ağacına ait sınıflandırma sonuçlarından yararlanarak verilen test girdisinin sınıfına çoğunluk oyu ile karar vermektedir <CITE> .",Materyal ve Metot,basis
31169,ağı mimarisinin şematik gösterimi <CITE> (Schematic representation of the artificial neural network architecture of the study),MATERYAL VE METODLAR,basis
39365,Hücrenin durumunu güncelleme ve LSTM ağının çıktısını hesaplama yöntemi aşağıda sunulmaktadır <CITE> :,Melez Rüzgâr Hızı Tahmin Modelleri,basis
38080,"NCATS Ulusal COVID Kohort İş birliği (N3C) Veri Bölgesi, COVID-19 ve PASC/Uzun COVID hastalarını içeren veri setini sağlayacaktır <CITE> .",Tartışma,basis
39751,"En çok kullanılan sınıflandırma yöntemlerinden biri olan Lojistik Regresyon, bir veya daha fazla değişkene bağımlı olan değişkenin modellenmesinde kullanılır <CITE> .",MATERYAL VE METOD,basis
31179,Kalan K-1 parça ise eğitim kümesi olarak kullanılır <CITE> .,MATERYAL VE METODLAR,basis
47925,Diğer alan ise elektrik ve manyetik alan arasındaki bağıntı (H=E/377 A/m) yardımıyla hesaplanır <CITE> .,ELEKTROMANYETİK ALANLAR,basis
34551,Yazarlar başlangıç çözümüm bu model üzerine kurgulamıştır. <CITE>,Başlangıç Çözüm,basis
49154,"KOKH =√1 ∑𝑛 𝑒2 𝑛 𝑡=1 <CITE> n=Küme verisinin boyutu , e = Gerçek değertahmini değer R-kare, verilerin regresyon hattına ne kadar yakında olduğunu gösteren istatistiksel bir çözümdür.",Yöntem,basis
47600,Yazılım projelerinin maliyet tahmini için kullanılan yöntemlerden herhangi birinin diğerinden daha üstün olduğunu söylemek çok doğru bir yaklaşım değildir <CITE> .,Araştırma Sonuçları ve Tartışma,discuss
38240,<CITE> çalışmasında duygu analizine bağlı sınıflandırma yapmak için BERT modelinin hedefe bağlı üç varyasyonu kullanılmıştır.,İlgili Çalışmalar,discuss
41221,"ö-OSÇ'lerde, (OSÇ, Olay) şeklinde gösterilen ve bağlantı olayı olarak isimlendirilen düğümler bulunmaktadır <CITE> .",Materyal ve Metot,basis
38996,"Ayrıca, en iyi eşiğin belirlenmesinde de kullanılmaktadır <CITE> .",Materyal ve Yöntemler,basis
41260,"Herhangi bir çalışma verisindeki kümeleri veya yapıları görsel olarak tanımlamak için, bu veriye ait grafiksel bir çizim yapıldığında da bu yöntem dolaylı olarak kullanılmış olmaktadır <CITE> .",GEREÇ VE YÖNTEMLER,basis
42978,Ancak geliştirilen yöntemler veri kümesinin karmaşık olduğu durumlarda uygun olmayan sonuçlar üretebilmektedir <CITE> .,Yöntemler,discuss
46310,Tohma ve arkadaşları <CITE> ise düğümlerin konum bilgilerinin yanı sıra kalan enerji miktarlarından da faydalanmış ve her döngüde bu iki parametreyi temel alarak baz istasyonunun hareketi sağlamışlardır.,Önceki Çalışmalar,discuss
36828,Şekil 3'de bu bağıntı verilmiştir <CITE> .,Materyal ve Metot,basis
43441,Testlerden elde dilen sonuçlarda oldukça yüksek düzeyde doğruluk oranlarına ulaşıldığı belirtilmiştir <CITE> .,İLGİLİ ÇALIŞMALAR,discuss
30953,"Bu nedenle, bu tip örneklemeye yargısal örnekleme de denilir <CITE> .",YÖNTEM,basis
43212,"IDS olarak çalıştığında, Berkley paket süzgeçleri (BPF) ve bit maske süzgeçleri kullanılarak <CITE> , http dışındaki ağ trafiğinin süzgeçten geçirilmesi söz konusu olabilecektir.",Web IDS/IPS Modeli,basis
43964,yüz işaretçileri tespiti yöntemlerini ve yüz işaretçileri veri setlerini karşılaştırarak yeni bir yüz işaretçileri veri seti geliştirmişlerdir <CITE> .,MATERYAL VE METOT,basis
43447,Aynı aileden örnekler arasında hangi özniteliklerin yaygın olduğunu belirlemek için Dendroid'den <CITE> yararlanılmıştır.,İLGİLİ ÇALIŞMALAR,discuss
38818,Öğrencilerin normal beceri puanları ile bulanık mantık sisteminden elde edilen puanlar karşılaştırıldığında arada anlamlı bir farklılık olduğu görülmüştür <CITE> Bir diğer çalışmada ise geleneksel sistemdeki başarı notları ve bulanık mantık ile hesaplanmış başarı notları karşılaştırılmıştır.,BULGULAR,support
34469,"Paket Boyutu 512bytes <CITE> Mac Protocol IEEE 802.11p   Düğüm Hızı 40-90m/s   Hareketlilik Modeli Random Way Point   Yönlendirme Protokolleri OLSR, DSR, Önerilen Protokol   Şekil-9: 40m/s Hızına sahip düğümlerin oluşturduğu ağın paket teslim oranı.",Benzetim Ortamı ve Sonuçları,basis
40490,"Yöntem, koşullu olasılıklar arasında bağıntı kuran Bayes teoremine dayanır <CITE> Destek vektör makinesi (DVM), çalışmada uygulanan diğer bir sınıflandırma yöntemidir.",Yöntem,basis
34565,"Elliden az işli problemler için d=3, 50'den büyük problemler için B*n (B algoritma parametresi) şeklinde belirlemiştir. <CITE> Tabu listeli yeni bir yıkım mekanizması geliştirmiştir.",Çizelge 2. Yıkım-yeniden yapılandırma aşamasına ait pseudo kod,discuss
40777,"Üçüncü çalışmada (<CITE> ), dört farklı algoritma Imdb ve Yelp veri setine geri kalan dört algoritma ise sadece Yelp veri setine uygulanmıştır (Amazon veri setine ait doğruluk değerleri bu çalışmada paylaşılmamıştır).",Analiz ve Deney Sonuçları,discuss
43825,"İkincisinde, hesaplanmasında sınıfların önsel olasılık bilgisini kullanmadığı için güçlü derecede kayıklık-duyarsız (skew-insensitive) ve bir dağılım ıraksaması ölçüsü olarak işe yarayan Hellinger uzaklığını <CITE> kullanan bir yöntem önerilmektedir.",Seyreklik Madenciliği,basis
49378,"Gri seviye görüntüler ve 3B sayısal konum bilgileri ile birlikte, aynı zamanda bir sahneye ait RGB olarak görüntüleme sunan yeni tip donanım vardır <CITE>.",Materyal ve Metot,basis
40413,Algoritma keşif yapmak için ilk önce karar uzayında dolaşacak ve iterasyonlar ilerledikçe keşif ve sömürü arasında bir denge durumu oluşturacaktır <CITE>,Beyin Fırtınası Optimizasyonu,basis
40343,"Bir karar ağacı (DT), bir veri setini ağacın her bir düğümünde tanımlanan bir dizi teste göre tekrar tekrar küçük alt bölümlere ayıran bir sınıflandırma olarak tanımlanır <CITE> .",Materyal ve Metot,basis
45239,"Pozitif sınıflandırmaların ne kadarının gerçekten doğru olduğunu tahmin etmeye yarayan, gerçek pozitiflerin pozitif olarak sınıflandırılanlara bölünmesi ile elde edilen ölçüttür <CITE> .",Araçlar ve Yöntem,basis
33223,Resimlerin bozulma oranı MSE ve PSNR metrikleriyle hesaplanmaktadır ve bu metriklerin formülleri aşağıdaki gibidir <CITE> .,Deneysel Sonuçlar,basis
44070,"'de, IoT mimarisinin farklı katmanları için önerilen makine öğrenimi tabanlı güvenlik çözümleri üzerinde durulmaktadır. <CITE> derlemesi, IoT'nin güvenliği için önerilen yaklaşımlardaki makine öğrenimi ve derin öğrenme modellerine odaklanmaktadır ve sistematik olmayan bir derlemedir.",İlgili Derlemeler,discuss
33960,Yarışmalı öğrenme mekanizmasına sahip yapay sinir ağları vektör nicemleme tekniklerine oldukça benzerdir ve literatürde yoğun biçimde tartışılmıştır <CITE> .,ArÖz ağı ile vektör nicemleme ve görüntü sıkıştırma,discuss
38255,"Bu inceleme sonucu elde edilen çalışmalar aşağıda sunulmuştur. Karakoyun ve <CITE> çalışmasında, biyomedikal veri kümeleri kullanılarak altı farklı makine öğrenmesi sınıflandırma algoritmasının performansını test edilmiş ve sonuçlar istatistiksel olarak karşılaştırılmıştır.",Literatür Taraması,discuss
39003,Bu sınıflandırmanın mantığı aynı sınıftan veya farklı sınıftan örneklerin benzerliklerine göre arasındaki uzaklığı ölçmeye dayalı bir metoda dayanmasıdır <CITE> .,K-En Yakın Komşu Algoritması,basis
42092,Algoritma daha düşük 𝑔(𝑛) değerleri ile hedefe ulaşılması sonucunda doğru yolu tespit eder <CITE> .,TEORİK METOD,basis
41218,"Çekirdeğe ait davranış modeli, ç-OSÇ modeli ile temsil edilmektedir <CITE> .",Materyal ve Metot,basis
33217,Veri gizleme kapasitesinin hesaplanmasıyla ilgili denklemler Denklem 1-3'te verilmiştir <CITE> .,Görüntü Stenografi,basis
31972,"Doğruluk, iki sınıflı (pozitif, negatif) bir sınıflandırma işleminde Eşitlik 1'deki gibi hesaplanmaktadır <CITE> .",Kelimeler öznitelik sayısını düşürmek amacıyla,basis
46780,%66'sının bir işbirlikçi araç kullanan bir yazılım geliştirme takımı üyesi olduklarını belirtmiştirler <CITE> .,Tartışma,discuss
43345,"Hata değeri istenilen oranda değilse, ağda kullanılan ağırlık katsayıları tekrar güncellenir <CITE> .",MATERYAL VE METOT,basis
44516,"Aşırı öğrenme hatasının oluşmaması için iterasyon sayısı, mümkünse düşük seçilmelidir <CITE> .",Materyal ve metot Material and method,basis
46088,"Metin madenciliği, yüksek boyutlu öznitelik uzayı, birkaç alakasız öznitelik ve doğrusal olarak ayrılabilir kategorizasyon sergilediği için Destek vektör makinesi metin sınıflandırması için uygun bir algoritmadır <CITE> .",Materyal ve Yöntem,basis
39180,Kullanıcı yorumlarının bu duygulara karşılık gelen kelimelerle etiketlenme işlemi yapılırken ilgili duyguların literatürdeki tanımlarına sadık kalınmıştır <CITE>.,MATERYAL VE METOT,basis
41309,Homomorfik şifreleme yöntemi açısından düşünüldüğünde RSA formülü eşitlik (14)'de ifade edilmektedir <CITE>.,BULUT BİLİŞİM SİSTEMLERİNDE VERİ MAHREMİYETİ,basis
31455,Diğer yandan bir e-öğrenme ortamının log kayıtları ile akademik başarı tahmini amacıyla çalışma yürüten Bravo ve Ortigosa <CITE> ise karar ağaçları ve benzeri yöntemlerde verinin dağılım ve bölünme oranlarına bağımlı olarak gerçekleşen küçük değişikliklerin birbirinden farklı sonuçlara sahip modeller ortaya çıkardığını vurgulayarak bu yöntemlerin zayıflıklarına dikkat çekmişlerdir.,BULGULAR,discuss
43809,"Liu ve diğerlerinin EasyEnsemble yönteminde <CITE> , negatif sınıftan C tane ve aynı sayıda eleman içeren örnek kümeleri elde edilmektedir.",Seyreklik Madenciliği,discuss
38011,"Bu durumda modelin yeterli ayrım geçerliğine sahip olduğu söylenebilir  . <CITE> faktör korelasyon matrisinde yer alan korelasyon katsayılarının ayrım geçerliliği için kullanılabileceğini, en yüksek faktör korelasyonu katsayısının 0,85'den küçük olması gerektiğini belirtmiştir.",Araştırmanın Kapsam ve Sınırlılıkları,basis
32928,"Bir yüksek lisans tezi olarak yapılan çalışmada <CITE> , Mozilla Common Voice veri setinin daha eski bir versiyonu olan 6.1 versiyonu ile bir wav2vec2.0 modeline ince ayar çalışması yapılmış ve 0,23'lük bir kelime hata oranı elde edilmiştir.",Benzer Çalışmalar,discuss
36400,Çalışmanın bu bölümünde PAN 2019 görevinde kullanılan ve yüksek başarı sağlamış yöntem oluşturduğumuz veri setleri üzerinde kullanılmıştır <CITE> .,Materyal ve Yöntem,basis
36474, Homojenlik: Homojenlik kısıtlaması genellikle çift bileşenlerde minör gri ton için yaygın değerlerin değiştiği varsayılarak görüntü homojenliğini değerlendiren kontrast olarak adlandırılır <CITE> .,Veri ve Yöntem,basis
41858,"Makine öğrenmesinde ise kümeleme ve sınıflama alanında, veri kümelerindeki farklı bölümleme veya etiketlemelerin benzerliğinin ölçümünde oldukça sık kullanılan bir yöntemdir <CITE> .",Materyal ve Metot,basis
39195,CBOW ve S-G modeli mimarisi Şekil 3'te gösterilmiştir <CITE> .,MATERYAL VE METOT,basis
35137,"Bu çalışma, iki boyutlu iskelet canlandırma kütüphanelerinin oyun geliştirme süreçlerine ait etkilerini değerlendirmek amacıyla daha önce Spine <CITE> kütüphanesi kullanılarak yapılan bir çalışmayı   genişletmektedir.",Giriş,basis
34929,"Hedeflenen, bağımlı ve bağımsız değişken arasındaki ilişkiyi en az sayıda değişken ile en iyi uyuma sahip olacak şekilde oluşturabilecek en iyi modeli kurmaktır <CITE> .",Materyal ve Yöntem,basis
40831,Benzetim aracı olarak OMNeT++ <CITE> ağ benzetim aracı kullanılmıştır.,Benzetim,basis
36468,Gauss bulanıklığı analizini uygulamak gerekir <CITE> .,Veri ve Yöntem,basis
